"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"TRH","2019-09-08","294","294","293","293","-2.01 %","435.00"
"TRH","2019-09-09","294","294","285","289","-1.37 %","3,150.00"
"TRH","2019-09-10","285","290","285","287","-0.69 %","2,560.00"
"TRH","2019-09-11","284","290","283","283","-1.39 %","871.00"
"TRH","2019-09-12","280","285","275","275","-2.83 %","3,662.00"
"TRH","2019-09-15","270","270","267","267","-2.91 %","2,108.00"
"TRH","2019-09-16","270","275","270","272","1.87 %","1,655.00"
"TRH","2019-09-17","277","290","272","285","4.78 %","4,431.00"
"TRH","2019-09-18","284","300","282","300","5.26 %","4,750.00"
"TRH","2019-09-19","295","295","285","290","-3.33 %","3,152.00"
"TRH","2019-09-22","285","285","276","281","-3.10 %","445.00"
"TRH","2019-09-23","276","285","276","279","-0.71 %","1,775.00"
"TRH","2019-09-24","276","278","274","278","-0.36 %","1,360.00"
"TRH","2019-09-26","278","280","275","280","0.72 %","310.00"
"TRH","2019-09-29","279","280","275","280","0.00 %","3,525.00"
"TRH","2019-09-30","275","284","275","284","1.43 %","715.00"
"TRH","2019-10-01","289","294","285","293","3.17 %","949.00"
"TRH","2019-10-02","288","288","283","288","-1.71 %","1,680.00"
"TRH","2019-10-03","285","288","285","288","0.00 %","50.00"
"TRH","2019-10-10","283","285","283","285","-1.04 %","460.00"
"TRH","2019-10-14","280","280","275","275","-3.51 %","928.00"
"TRH","2019-10-15","275","279","273","279","1.45 %","1,200.00"
"TRH","2019-10-17","284","284","284","284","1.79 %","10.00"
"TRH","2019-10-20","279","286","279","286","0.70 %","592.00"
"TRH","2019-10-21","285","286","281","281","-1.75 %","213.00"
"TRH","2019-10-22","286","288","285","288","2.49 %","270.00"
"TRH","2019-10-23","283","283","275","280","-2.78 %","1,995.00"
"TRH","2019-10-24","280","290","280","290","3.57 %","330.00"
"TRH","2019-10-31","285","285","285","285","-1.72 %","110.00"
"TRH","2019-11-03","280","280","276","276","-3.16 %","2,370.00"
"TRH","2019-11-04","281","286","281","286","3.62 %","20.00"
"TRH","2019-11-07","281","281","281","281","-1.75 %","40.00"
"TRH","2019-11-10","276","281","271","271","-3.56 %","1,590.00"
"TRH","2019-11-11","270","280","270","280","3.32 %","30.00"
"TRH","2019-11-12","276","276","275","275","-1.79 %","1,551.00"
"TRH","2019-11-13","275","275","270","270","-1.82 %","1,060.00"
"TRH","2019-11-14","270","280","268","271","0.37 %","1,361.00"
"TRH","2019-11-17","266","266","256","261","-3.69 %","3,189.00"
"TRH","2019-11-18","261","261","261","261","0.00 %","680.00"
"TRH","2019-11-19","265","271","265","271","3.83 %","130.00"
"TRH","2019-11-20","276","276","260","260","-4.06 %","1,000.00"
"TRH","2019-11-21","261","265","260","265","1.92 %","1,125.00"
"TRH","2019-11-24","270","270","270","270","1.89 %","10.00"
"TRH","2019-11-25","265","266","265","265","-1.85 %","470.00"
"TRH","2019-11-26","262","267","262","267","0.75 %","30.00"
"TRH","2019-11-27","263","269","263","269","0.75 %","140.00"
"TRH","2019-11-28","267","268","264","268","-0.37 %","2,350.00"
"TRH","2019-12-01","266","266","266","266","-0.75 %","200.00"
"TRH","2019-12-02","263","267","263","264","-0.75 %","120.00"
"TRH","2019-12-03","267","268","267","268","1.52 %","1,030.00"
"TRH","2019-12-04","268","275","265","273","1.87 %","1,760.00"
"TRH","2019-12-05","270","278","265","278","1.83 %","710.00"
"TRH","2019-12-09","276","288","274","283","1.80 %","1,360.00"
"TRH","2019-12-10","279","279","274","274","-3.18 %","1,750.00"
"TRH","2019-12-11","275","280","274","274","0.00 %","300.00"
"TRH","2019-12-12","269","275","265","275","0.36 %","800.00"
"TRH","2019-12-16","270","275","270","275","1.85 %","30.00"
"TRH","2019-12-17","270","275","270","275","0.00 %","635.00"
"TRH","2019-12-18","271","274","270","274","-0.36 %","750.00"
"TRH","2019-12-19","269","269","264","264","-3.65 %","320.00"
"TRH","2019-12-22","269","274","269","273","3.41 %","265.00"
"TRH","2019-12-23","278","282","263","274","0.37 %","24,764.00"
"TRH","2019-12-24","270","278","267","267","-2.55 %","8,460.00"
"TRH","2019-12-25","271","271","271","271","1.50 %","20.00"
"TRH","2019-12-26","270","270","262","267","-1.48 %","7,140.00"
"TRH","2019-12-29","262","265","262","265","-0.75 %","1,190.00"
"TRH","2019-12-30","263","266","262","263","-0.75 %","3,200.00"
"TRH","2019-12-31","258","274","258","271","3.04 %","2,790.00"
"TRH","2020-01-01","274","298","274","298","9.96 %","67,858.00"
"TRH","2020-01-02","293","300","284","287","-3.69 %","34,267.00"
"TRH","2020-01-05","292","293","283","287","0.00 %","11,310.00"
"TRH","2020-01-06","287","290","281","284","-1.05 %","5,320.00"
"TRH","2020-01-07","281","288","280","285","0.35 %","5,270.00"
"TRH","2020-01-08","290","290","277","277","-2.81 %","1,290.00"
"TRH","2020-01-09","277","282","277","280","1.08 %","8,544.00"
"TRH","2020-01-12","283","302","283","294","5.00 %","19,047.00"
"TRH","2020-01-13","295","308","290","298","2.76 %","27,727.00"
"TRH","2020-01-14","293","302","290","297","-0.34 %","4,172.00"
"TRH","2020-01-15","299","301","295","299","0.67 %","5,840.00"
"TRH","2020-01-16","294","310","294","306","2.34 %","21,738.00"
"TRH","2020-01-19","307","335","301","325","6.21 %","52,653.00"
"TRH","2020-01-20","319","324","312","320","-1.54 %","22,265.00"
"TRH","2020-01-21","315","324","308","312","-2.50 %","6,308.00"
"TRH","2020-01-22","312","313","307","313","0.32 %","760.00"
"TRH","2020-01-23","318","324","305","305","-2.56 %","16,383.00"
"TRH","2020-01-26","303","305","300","301","-1.31 %","3,305.00"
"TRH","2020-01-27","302","312","300","306","2.00 %","6,733.00"
"TRH","2020-01-28","312","312","304","304","-0.65 %","3,578.00"
"TRH","2020-01-29","310","315","304","304","0.00 %","4,331.00"
"TRH","2020-01-30","304","316","304","312","2.63 %","4,123.00"
"TRH","2020-02-02","318","318","300","310","-0.64 %","7,865.00"
"TRH","2020-02-03","305","310","304","310","0.00 %","13,200.00"
"TRH","2020-02-04","307","307","302","302","-2.58 %","4,368.00"
"TRH","2020-02-05","301","307","299","301","1.69 %","7,560.00"
"TRH","2020-02-06","302","302","297","297","-1.33 %","7,590.00"
"TRH","2020-02-09","298","298","292","295","-0.67 %","2,710.00"
"TRH","2020-02-10","294","296","289","290","-1.69 %","6,080.00"
"TRH","2020-02-11","295","300","289","295","1.72 %","3,070.00"
"TRH","2020-02-12","290","295","290","295","0.00 %","1,080.00"
"TRH","2020-02-13","296","311","290","311","5.42 %","18,770.00"
"TRH","2020-02-16","311","311","301","309","-0.64 %","16,725.00"
"TRH","2020-02-17","315","315","304","310","0.32 %","19,132.00"
"TRH","2020-02-18","304","310","304","306","-1.29 %","3,640.00"
"TRH","2020-02-19","291","305","291","304","-0.65 %","7,032.00"
"TRH","2020-02-20","304","334","302","334","9.87 %","39,532.00"
"TRH","2020-02-23","328","328","306","315","-5.69 %","19,159.00"
"TRH","2020-02-24","315","325","305","305","-3.17 %","12,810.00"
"TRH","2020-02-25","307","317","307","312","2.30 %","17,659.00"
"TRH","2020-02-26","327","327","309","317","1.60 %","48,092.00"
"TRH","2020-02-27","315","317","311","311","-1.89 %","18,590.00"
"TRH","2020-03-01","311","312","297","297","-4.50 %","16,124.00"
"TRH","2020-03-02","293","293","283","283","-4.71 %","8,845.00"
"TRH","2020-03-03","283","293","283","283","0.00 %","14,366.00"
"TRH","2020-03-04","280","285","270","270","-4.59 %","19,137.00"
"TRH","2020-03-05","269","269","263","267","-1.11 %","8,780.00"
"TRH","2020-03-10","262","262","248","248","-7.12 %","4,220.00"
"TRH","2020-03-11","248","271","246","264","6.45 %","5,260.00"
"TRH","2020-03-12","264","269","248","252","-4.55 %","11,910.00"
"TRH","2020-03-15","247","250","236","236","-6.35 %","8,390.00"
"TRH","2020-03-16","233","238","227","230","-2.54 %","14,010.00"
"TRH","2020-03-17","229","229","217","217","-5.65 %","4,920.00"
"TRH","2020-03-18","213","214","201","214","-1.38 %","4,371.00"
"TRH","2020-03-19","210","215","205","210","-1.87 %","10,482.00"
"TRH","2020-03-22","206","206","202","206","-1.90 %","1,575.00"
"TRH","2020-05-12","202","202","200","200","-2.91 %","140.00"
"TRH","2020-05-13","196","196","194","194","-3.00 %","110.00"
"TRH","2020-06-29","191","191","179","181","-6.19 %","2,549.00"
"TRH","2020-06-30","180","180","180","180","-0.55 %","120.00"
"TRH","2020-07-01","183","186","183","186","3.33 %","1,050.00"
"TRH","2020-07-02","189","189","177","177","-4.84 %","770.00"
"TRH","2020-07-05","174","186","167","186","5.08 %","6,714.00"
"TRH","2020-07-06","189","203","183","203","9.14 %","7,648.00"
"TRH","2020-07-07","207","215","198","215","5.91 %","11,565.00"
"TRH","2020-07-08","211","214","200","200","-6.98 %","769.00"
"TRH","2020-07-09","196","201","194","199","-0.50 %","6,316.00"
"TRH","2020-07-12","202","206","192","192","-3.52 %","9,765.00"
"TRH","2020-07-13","190","193","189","193","0.52 %","3,130.00"
"TRH","2020-07-14","196","196","186","196","1.55 %","6,055.00"
"TRH","2020-07-15","193","193","187","187","-4.59 %","3,450.00"
"TRH","2020-07-16","187","192","184","184","-1.60 %","20,290.00"
"TRH","2020-07-20","193","199","182","182","-1.09 %","3,803.00"
"TRH","2020-07-21","182","196","182","191","4.95 %","26,074.00"
"TRH","2020-07-22","194","210","194","210","9.95 %","18,984.00"
"TRH","2020-07-23","220","231","212","231","10.00 %","33,859.00"
"TRH","2020-07-26","235","254","227","254","9.96 %","32,015.00"
"TRH","2020-07-27","255","255","229","244","-3.94 %","16,897.00"
"TRH","2020-07-28","235","239","227","232","-2.52 %","5,466.00"
"TRH","2020-07-29","236","244","218","220","-5.17 %","7,890.00"
"TRH","2020-07-30","220","240","215","231","5.00 %","8,260.00"
"TRH","2020-08-02","227","227","212","216","-6.49 %","11,514.00"
"TRH","2020-08-03","220","220","216","220","1.85 %","6,940.00"
"TRH","2020-08-05","217","217","210","210","-4.55 %","810.00"
"TRH","2020-08-06","208","212","206","212","0.95 %","4,425.00"
"TRH","2020-08-09","208","210","203","210","-0.94 %","3,960.00"
"TRH","2020-08-10","206","218","204","218","3.81 %","11,775.00"
"TRH","2020-08-11","220","220","209","216","-0.92 %","1,976.00"
"TRH","2020-08-12","220","220","209","215","-0.46 %","2,994.00"
