"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"GBIME","2020-11-29","320","349","320","349","0.10 %","813,142.00"
"GBIME","2020-11-30","366","383","355","360","0.03 %","729,305.00"
"GBIME","2020-12-01","367","369","339","349","-0.03 %","379,380.00"
"GBIME","2020-12-02","355","358","348","353","0.01 %","289,141.00"
"GBIME","2020-12-03","357","367","344","345","-0.02 %","340,902.00"
"GBIME","2020-12-06","345","352","328","329","-0.05 %","351,637.00"
"GBIME","2020-12-07","329","345","322","339","0.03 %","311,868.00"
"GBIME","2020-12-08","355","355","335","339","0.00 %","209,162.00"
"GBIME","2020-12-09","337","339","328","330","-0.03 %","254,829.00"
"GBIME","2020-12-10","331","334","325","329","-0.00 %","174,717.00"
"GBIME","2020-12-13","329","339","329","336","0.02 %","171,383.00"
"GBIME","2020-12-14","352","352","337","341","0.01 %","203,129.00"
"GBIME","2020-12-15","358","358","338","339","-0.01 %","205,468.00"
"GBIME","2020-12-16","340","342","337","342","0.01 %","157,586.00"
"GBIME","2020-12-17","342","344","338","339","-0.01 %","159,315.00"
"GBIME","2020-12-20","340","340","325","327","-0.04 %","312,013.00"
"GBIME","2020-12-21","320","337","307","333","0.02 %","405,009.00"
"GBIME","2020-12-22","347","347","337","343","0.03 %","293,192.00"
"GBIME","2020-12-23","360","360","347","348","0.01 %","330,689.00"
"GBIME","2020-12-24","350","359","347","359","0.03 %","376,008.00"
"GBIME","2020-12-27","360","360","351","352","-0.02 %","430,457.00"
"GBIME","2020-12-28","354","360","347","353","0.00 %","362,278.00"
"GBIME","2020-12-29","359","359","347","350","-0.01 %","669,605.00"
"GBIME","2020-12-30","310","310","300","306","-0.00 %","290,146.00"
"GBIME","2020-12-31","308","312","302","309","0.01 %","284,887.00"
"GBIME","2021-01-03","312","320","309","320","0.04 %","266,110.00"
"GBIME","2021-01-04","325","330","315","318","-0.01 %","185,178.00"
"GBIME","2021-01-05","320","322","312","314","-0.01 %","113,673.00"
"GBIME","2021-01-06","315","317","312","315","0.00 %","128,949.00"
"GBIME","2021-01-07","315","318","313","315","0.00 %","186,361.00"
"GBIME","2021-01-10","321","329","317","328","0.04 %","434,030.00"
"GBIME","2021-01-11","335","345","333","338","0.03 %","432,542.00"
"GBIME","2021-01-12","345","345","334","340","0.01 %","165,810.00"
"GBIME","2021-01-13","345","345","338","339","-0.00 %","191,805.00"
"GBIME","2021-01-17","345","345","334","336","-0.01 %","249,522.00"
"GBIME","2021-01-18","338","339","335","336","0.00 %","220,997.00"
"GBIME","2021-01-19","350","350","333","334","-0.01 %","215,792.00"
"GBIME","2021-01-20","350","350","328","333","-0.00 %","149,578.00"
"GBIME","2021-01-21","335","335","330","332","-0.00 %","210,724.00"
"GBIME","2021-01-24","335","340","332","335","0.01 %","214,742.00"
"GBIME","2021-01-25","351","351","333","337","0.01 %","259,608.00"
"GBIME","2021-01-26","353","353","334","336","-0.00 %","192,160.00"
"GBIME","2021-01-27","339","339","333","334","-0.01 %","161,821.00"
"GBIME","2021-01-28","350","350","336","341","0.02 %","573,234.00"
"GBIME","2021-01-31","341","344","333","334","-0.02 %","194,084.00"
"GBIME","2021-02-01","330","351","330","348","0.04 %","448,830.00"
"GBIME","2021-02-02","350","382","350","381","0.09 %","1,453,470.00"
"GBIME","2021-02-03","391","416","389","400","0.05 %","1,391,600.00"
"GBIME","2021-02-04","400","405","393","400","0.00 %","514,761.00"
"GBIME","2021-02-07","408","410","396","400","0.00 %","736,035.00"
"GBIME","2021-02-08","405","420","400","414","0.04 %","698,258.00"
"GBIME","2021-02-09","420","432","416","417","0.01 %","458,621.00"
"GBIME","2021-02-10","425","456","415","448","0.06 %","1,171,020.00"
"GBIME","2021-02-11","455","464","449","452","0.01 %","610,999.00"
"GBIME","2021-02-14","455","460","434","441","-0.02 %","436,688.00"
"GBIME","2021-02-15","448","477","448","476","0.08 %","1,010,700.00"
"GBIME","2021-02-16","499","506","484","498","0.05 %","853,669.00"
"GBIME","2021-02-17","500","506","485","500","0.00 %","734,565.00"
"GBIME","2021-02-18","512","522","485","486","-0.03 %","546,302.00"
"GBIME","2021-02-21","490","499","470","475","-0.02 %","647,439.00"
"GBIME","2021-02-22","480","483","465","483","1.68 %","626,623.00"
"GBIME","2021-02-23","487","487","460","474","-1.86 %","633,534.00"
"GBIME","2021-02-24","485","487","472","478","0.84 %","426,557.00"
"GBIME","2021-02-25","485","485","460","464","0.00 %","371,637.00"
"GBIME","2021-02-28","464","473","435","438","-5.60 %","765,812.00"
"GBIME","2021-03-01","438","451","427","448","0.00 %","521,116.00"
"GBIME","2021-03-02","454","456","434","438","-2.23 %","362,094.00"
"GBIME","2021-03-03","440","440","421","429","-2.05 %","429,910.00"
"GBIME","2021-03-04","430","466","430","445","3.73 %","393,831.00"
"GBIME","2021-03-08","453","462","434","462","3.82 %","386,533.00"
"GBIME","2021-03-09","485","485","442","447","-3.25 %","243,133.00"
"GBIME","2021-03-10","447","452","432","441","-1.34 %","149,324.00"
"GBIME","2021-03-14","462","462","426","428","-2.95 %","373,544.00"
"GBIME","2021-03-15","431","431","415","420","-1.87 %","236,501.00"
"GBIME","2021-03-16","441","441","418","421","0.24 %","185,465.00"
"GBIME","2021-03-17","428","430","420","429","1.90 %","173,780.00"
"GBIME","2021-03-18","450","450","425","434","1.16 %","166,100.00"
"GBIME","2021-03-21","455","455","428","438","0.92 %","193,175.00"
"GBIME","2021-03-22","459","459","430","432","-1.37 %","163,519.00"
"GBIME","2021-03-23","453","453","427","429","-0.69 %","154,692.00"
"GBIME","2021-03-24","430","436","429","430","0.23 %","206,453.00"
"GBIME","2021-03-25","432","435","427","428","-0.47 %","179,692.00"
"GBIME","2021-03-29","431","431","423","424","-0.93 %","135,978.00"
"GBIME","2021-03-30","430","430","422","425","0.24 %","162,645.00"
"GBIME","2021-03-31","428","439","425","438","3.06 %","254,465.00"
"GBIME","2021-04-01","440","444","434","437","-0.23 %","171,798.00"
"GBIME","2021-04-04","444","450","440","448","2.52 %","323,071.00"
"GBIME","2021-04-05","455","455","441","443","-1.12 %","236,415.00"
"GBIME","2021-04-06","444","446","439","443","0.00 %","181,930.00"
"GBIME","2021-04-07","465","465","440","443","0.00 %","155,887.00"
"GBIME","2021-04-08","422","449","422","443","0.00 %","168,674.00"
"GBIME","2021-04-12","445","450","442","443","0.00 %","199,233.00"
"GBIME","2021-04-13","430","450","430","450","1.58 %","306,161.00"
"GBIME","2021-04-15","450","465","450","459","2.00 %","438,732.00"
"GBIME","2021-04-18","483","483","449","450","-2.17 %","406,321.00"
"GBIME","2021-04-19","450","456","441","445","-1.11 %","342,531.00"
"GBIME","2021-04-20","465","465","438","443","-0.45 %","157,937.00"
"GBIME","2021-04-21","442","445","435","438","-1.13 %","194,399.00"
"GBIME","2021-04-22","440","440","431","439","0.23 %","229,924.00"
"GBIME","2021-04-25","439","440","424","428","-2.51 %","265,083.00"
"GBIME","2021-04-26","428","429","415","415","-3.04 %","294,548.00"
"GBIME","2021-04-27","402","429","402","429","3.37 %","191,176.00"
"GBIME","2021-04-28","431","438","423","426","-0.47 %","252,825.00"
"GBIME","2021-04-29","434","434","424","427","0.23 %","141,913.00"
"GBIME","2021-05-02","430","432","425","432","1.17 %","274,897.00"
"GBIME","2021-05-03","434","440","427","429","-0.69 %","192,066.00"
"GBIME","2021-05-04","429","435","425","427","-0.47 %","134,177.00"
"GBIME","2021-05-05","426","433","424","426","-0.23 %","110,023.00"
"GBIME","2021-05-06","430","434","421","425","-0.23 %","174,044.00"
"GBIME","2021-05-09","425","430","421","424","-0.24 %","140,603.00"
"GBIME","2021-05-10","424","428","421","428","0.94 %","81,948.00"
"GBIME","2021-05-11","428","431","426","429","0.23 %","85,214.00"
"GBIME","2021-05-12","434","434","425","427","-0.47 %","73,277.00"
"GBIME","2021-05-13","448","448","426","428","0.23 %","133,521.00"
"GBIME","2021-05-16","430","436","428","435","1.64 %","183,194.00"
"GBIME","2021-05-17","445","445","434","436","0.23 %","177,433.00"
"GBIME","2021-05-18","440","440","433","436","0.00 %","202,555.00"
"GBIME","2021-05-19","436","448","436","438","0.46 %","204,916.00"
"GBIME","2021-05-20","445","445","439","440","0.46 %","173,200.00"
"GBIME","2021-05-23","439","446","429","446","1.36 %","254,827.00"
"GBIME","2021-05-24","450","460","449","454","1.79 %","446,696.00"
"GBIME","2021-05-25","465","465","444","448","-1.32 %","202,744.00"
"GBIME","2021-05-27","445","449","436","443","-1.12 %","263,669.00"
"GBIME","2021-05-30","447","451","441","447","0.90 %","278,405.00"
"GBIME","2021-05-31","450","452","440","442","-1.12 %","200,539.00"
"GBIME","2021-06-01","443","443","432","438","-0.90 %","157,634.00"
