"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NBL","2020-07-19","269","282","269","282","9.73 %","4,563.00"
"NBL","2020-07-20","292","301","270","276","-2.13 %","260,028.00"
"NBL","2020-07-21","273","275","267","269","-2.54 %","142,910.00"
"NBL","2020-07-22","269","274","263","266","-1.12 %","70,053.00"
"NBL","2020-07-23","267","267","260","265","-0.38 %","60,960.00"
"NBL","2020-07-26","278","278","262","267","0.75 %","77,710.00"
"NBL","2020-07-27","280","280","265","267","0.00 %","107,055.00"
"NBL","2020-07-28","280","280","263","264","-1.12 %","110,000.00"
"NBL","2020-07-29","265","265","259","260","-1.52 %","96,162.00"
"NBL","2020-07-30","260","263","258","261","0.38 %","86,435.00"
"NBL","2020-08-02","258","259","249","250","-4.21 %","127,977.00"
"NBL","2020-08-03","250","258","247","253","1.20 %","90,678.00"
"NBL","2020-08-05","251","251","246","249","-1.58 %","57,014.00"
"NBL","2020-08-06","250","250","244","247","-0.40 %","65,857.00"
"NBL","2020-08-09","259","263","248","263","6.48 %","184,367.00"
"NBL","2020-08-10","271","277","265","277","5.32 %","218,528.00"
"NBL","2020-08-11","290","290","272","274","-1.08 %","146,156.00"
"NBL","2020-08-12","275","275","269","275","0.36 %","93,398.00"
"NBL","2020-08-13","275","275","268","272","-1.09 %","71,146.00"
"NBL","2020-08-16","270","285","267","285","4.78 %","294,044.00"
"NBL","2020-08-17","286","290","281","283","-0.70 %","273,572.00"
"NBL","2020-08-18","285","287","282","284","0.35 %","97,472.00"
"NBL","2020-08-19","280","282","276","279","-1.76 %","90,317.00"
"NBL","2020-08-20","278","281","277","281","0.72 %","60,309.00"
"NBL","2020-08-23","295","295","280","281","0.00 %","89,626.00"
"NBL","2020-08-24","295","295","282","290","3.20 %","289,610.00"
"NBL","2020-08-25","291","293","288","290","0.00 %","146,566.00"
"NBL","2020-08-26","292","294","289","291","0.34 %","205,110.00"
"NBL","2020-08-27","305","305","290","291","0.00 %","130,023.00"
"NBL","2020-08-30","291","293","287","289","-0.69 %","89,269.00"
"NBL","2020-08-31","290","294","289","290","0.35 %","171,035.00"
"NBL","2020-09-02","291","304","291","299","3.10 %","298,017.00"
"NBL","2020-09-03","305","305","296","303","1.34 %","298,162.00"
"NBL","2020-09-06","318","318","301","304","0.33 %","382,827.00"
"NBL","2020-09-07","315","315","298","299","-1.64 %","201,990.00"
"NBL","2020-09-08","313","313","295","297","-0.67 %","147,334.00"
"NBL","2020-09-09","300","301","297","301","1.35 %","227,949.00"
"NBL","2020-09-10","316","316","299","301","0.00 %","146,282.00"
"NBL","2020-09-13","286","306","286","304","1.00 %","199,268.00"
"NBL","2020-09-14","305","313","303","308","1.32 %","411,529.00"
"NBL","2020-09-15","300","315","300","309","0.32 %","191,751.00"
"NBL","2020-09-16","312","312","307","308","-0.32 %","85,492.00"
"NBL","2020-09-17","312","315","307","311","0.97 %","391,670.00"
"NBL","2020-09-20","320","325","316","323","3.86 %","443,544.00"
"NBL","2020-09-21","339","339","318","333","3.10 %","648,790.00"
"NBL","2020-09-22","338","338","322","326","-2.10 %","582,984.00"
"NBL","2020-09-23","342","342","321","324","-0.61 %","296,292.00"
