"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"PIC","2020-03-22","489","489","489","489","-1.81 %","25.00"
"PIC","2020-05-12","480","480","480","480","-1.84 %","10.00"
"PIC","2020-05-13","471","471","471","471","-1.88 %","10.00"
"PIC","2020-06-29","462","462","446","469","-0.42 %","4,422.00"
"PIC","2020-06-30","469","497","469","497","5.97 %","571.00"
"PIC","2020-07-01","506","530","506","530","6.64 %","615.00"
"PIC","2020-07-02","540","561","535","535","0.94 %","2,363.00"
"PIC","2020-07-05","530","545","530","542","1.31 %","7,074.00"
"PIC","2020-07-06","532","582","532","582","7.38 %","7,244.00"
"PIC","2020-07-07","590","632","590","615","5.67 %","18,500.00"
"PIC","2020-07-08","615","639","591","595","-3.25 %","8,363.00"
"PIC","2020-07-09","586","625","586","613","3.03 %","6,709.00"
"PIC","2020-07-12","625","626","613","625","1.96 %","5,567.00"
"PIC","2020-07-13","625","630","608","610","-2.40 %","7,096.00"
"PIC","2020-07-14","610","619","605","610","0.00 %","6,784.00"
"PIC","2020-07-15","610","616","607","616","0.98 %","10,730.00"
"PIC","2020-07-16","608","620","608","615","-0.16 %","3,399.00"
"PIC","2020-07-19","627","627","627","627","1.95 %","10.00"
"PIC","2020-07-20","639","664","612","612","-2.39 %","9,864.00"
"PIC","2020-07-21","600","620","600","615","0.49 %","5,567.00"
"PIC","2020-07-22","615","615","605","612","-0.49 %","6,469.00"
"PIC","2020-07-23","601","637","601","636","3.92 %","16,963.00"
"PIC","2020-07-26","627","675","627","675","6.13 %","49,537.00"
"PIC","2020-07-27","687","688","648","650","-3.70 %","19,849.00"
"PIC","2020-07-28","640","664","640","655","0.77 %","12,909.00"
"PIC","2020-07-29","642","653","637","640","-2.29 %","11,312.00"
"PIC","2020-07-30","638","650","634","645","0.78 %","9,455.00"
"PIC","2020-08-02","640","640","615","616","-4.50 %","20,368.00"
"PIC","2020-08-03","605","633","605","625","1.46 %","9,612.00"
"PIC","2020-08-05","614","616","594","605","-3.20 %","12,132.00"
"PIC","2020-08-06","600","615","594","615","1.65 %","6,218.00"
"PIC","2020-08-09","604","625","593","625","1.63 %","10,548.00"
"PIC","2020-08-10","633","648","626","646","3.36 %","17,253.00"
"PIC","2020-08-11","646","654","634","654","1.24 %","18,616.00"
"PIC","2020-08-12","645","665","637","654","0.00 %","10,492.00"
"PIC","2020-08-13","644","648","633","636","-2.75 %","15,601.00"
"PIC","2020-08-16","630","637","624","631","-0.79 %","12,351.00"
"PIC","2020-08-17","643","670","643","668","5.86 %","53,075.00"
"PIC","2020-08-18","672","680","663","668","0.00 %","28,264.00"
"PIC","2020-08-19","659","665","650","652","-2.40 %","21,602.00"
"PIC","2020-08-20","652","663","652","657","0.77 %","6,210.00"
"PIC","2020-08-23","660","696","660","696","5.94 %","51,718.00"
"PIC","2020-08-24","700","726","700","710","2.01 %","65,566.00"
"PIC","2020-08-25","706","717","692","717","0.99 %","41,505.00"
"PIC","2020-08-26","719","722","705","713","-0.56 %","35,997.00"
"PIC","2020-08-27","719","731","706","720","0.98 %","55,126.00"
"PIC","2020-08-30","720","742","689","737","2.36 %","54,000.00"
"PIC","2020-08-31","740","800","732","775","5.16 %","106,128.00"
"PIC","2020-09-02","788","793","743","750","-3.23 %","69,654.00"
"PIC","2020-09-03","759","771","737","751","0.13 %","36,865.00"
"PIC","2020-09-06","787","788","734","743","-1.07 %","52,486.00"
"PIC","2020-09-07","740","749","732","734","-1.21 %","34,441.00"
"PIC","2020-09-08","746","753","735","750","2.18 %","33,670.00"
"PIC","2020-09-09","764","779","752","767","2.27 %","39,715.00"
"PIC","2020-09-10","762","790","762","772","0.65 %","30,525.00"
"PIC","2020-09-13","775","849","775","830","7.51 %","125,353.00"
"PIC","2020-09-14","830","843","805","811","-2.29 %","61,898.00"
"PIC","2020-09-15","806","820","803","805","-0.74 %","28,058.00"
"PIC","2020-09-16","800","820","795","816","1.37 %","36,644.00"
"PIC","2020-09-17","802","825","802","809","-0.86 %","37,097.00"
"PIC","2020-09-20","807","810","795","802","-0.87 %","32,260.00"
"PIC","2020-09-21","802","810","793","793","-1.12 %","34,208.00"
"PIC","2020-09-22","791","797","780","783","-1.26 %","45,970.00"
"PIC","2020-09-23","780","795","779","788","0.64 %","18,741.00"
"PIC","2020-09-24","827","827","780","785","-0.38 %","17,076.00"
"PIC","2020-09-27","780","786","773","780","-0.64 %","12,081.00"
"PIC","2020-09-28","782","790","775","775","-0.64 %","14,302.00"
"PIC","2020-09-29","771","780","770","772","-0.39 %","16,437.00"
"PIC","2020-09-30","761","780","761","771","-0.13 %","16,734.00"
"PIC","2020-10-01","771","810","767","802","4.02 %","65,029.00"
"PIC","2020-10-04","842","842","805","805","0.37 %","44,518.00"
"PIC","2020-10-05","808","810","790","793","-1.49 %","18,834.00"
"PIC","2020-10-06","800","800","785","786","-0.88 %","11,669.00"
"PIC","2020-10-07","775","800","775","788","0.25 %","18,298.00"
