"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"API","2020-08-23","108","110","107","109","-0.91 %","13,477.00"
"API","2020-08-24","109","110","107","109","0.00 %","15,705.00"
"API","2020-08-25","109","109","107","108","-0.92 %","16,915.00"
"API","2020-08-26","113","113","108","110","1.85 %","69,452.00"
"API","2020-08-27","111","112","109","110","0.00 %","36,324.00"
"API","2020-08-30","110","117","109","114","3.64 %","59,030.00"
"API","2020-08-31","114","125","114","120","5.26 %","95,849.00"
"API","2020-09-02","121","132","120","132","10.00 %","246,759.00"
"API","2020-09-03","138","145","124","127","-3.79 %","132,381.00"
"API","2020-09-06","132","137","127","132","3.94 %","183,534.00"
"API","2020-09-07","131","135","127","128","-3.03 %","78,562.00"
"API","2020-09-08","127","131","125","130","1.56 %","41,721.00"
"API","2020-09-09","130","130","125","128","-1.54 %","43,654.00"
"API","2020-09-10","127","130","124","129","0.78 %","55,919.00"
"API","2020-09-13","130","141","127","138","6.98 %","167,806.00"
"API","2020-09-14","138","150","138","143","3.62 %","236,641.00"
"API","2020-09-15","145","149","139","144","0.70 %","74,711.00"
"API","2020-09-16","145","157","138","156","8.33 %","232,984.00"
"API","2020-09-17","162","171","155","171","9.62 %","357,818.00"
"API","2020-09-20","175","175","154","157","-8.19 %","153,765.00"
"API","2020-09-21","157","164","148","159","1.27 %","112,401.00"
"API","2020-09-22","152","162","152","155","-2.52 %","121,760.00"
"API","2020-09-23","158","165","153","164","5.13 %","119,816.00"
"API","2020-09-24","167","180","164","180","9.76 %","411,213.00"
"API","2020-09-27","180","197","180","185","2.78 %","456,868.00"
"API","2020-09-28","194","197","187","190","2.70 %","200,075.00"
"API","2020-09-29","199","199","185","194","2.11 %","202,900.00"
"API","2020-09-30","194","204","191","200","3.09 %","374,315.00"
"API","2020-10-01","201","205","192","194","-3.00 %","206,307.00"
"API","2020-10-04","202","202","184","189","-2.58 %","195,571.00"
"API","2020-10-05","190","204","186","201","6.35 %","403,315.00"
"API","2020-10-06","204","220","203","217","7.96 %","421,269.00"
"API","2020-10-07","219","238","219","238","9.68 %","346,020.00"
"API","2020-10-08","240","249","224","224","-5.88 %","207,701.00"
"API","2020-10-11","235","235","206","208","-7.14 %","473,446.00"
"API","2020-10-12","205","216","201","209","0.48 %","210,116.00"
"API","2020-10-13","215","215","200","203","-2.87 %","132,058.00"
"API","2020-10-14","213","213","188","191","-5.91 %","183,030.00"
"API","2020-10-15","200","204","191","193","1.05 %","130,838.00"
"API","2020-10-18","190","197","186","187","-3.11 %","78,443.00"
"API","2020-10-19","189","205","189","205","9.63 %","199,934.00"
"API","2020-10-20","215","225","211","220","7.32 %","354,556.00"
"API","2020-10-21","220","224","213","215","-2.27 %","176,702.00"
"API","2020-10-22","215","227","212","224","4.19 %","397,238.00"
"API","2020-10-28","224","228","216","227","1.34 %","204,202.00"
"API","2020-10-29","226","231","225","227","0.00 %","239,983.00"
"API","2020-11-01","238","249","232","240","5.73 %","705,372.00"
"API","2020-11-02","242","244","236","238","-0.83 %","209,542.00"
"API","2020-11-03","240","240","235","237","-0.42 %","203,018.00"
"API","2020-11-04","238","246","236","245","3.38 %","212,113.00"
"API","2020-11-05","247","265","244","264","7.76 %","561,848.00"
"API","2020-11-08","269","285","261","275","4.17 %","436,201.00"
"API","2020-11-09","280","280","263","275","0.00 %","397,525.00"
"API","2020-11-10","288","288","267","273","-0.73 %","357,956.00"
"API","2020-11-11","286","286","271","279","2.20 %","434,572.00"
"API","2020-11-12","291","291","276","279","-- %","346,728.00"
"API","2020-11-18","263","268","251","255","0.00 %","279,744.00"
"API","2020-11-19","253","270","252","262","0.00 %","195,398.00"
"API","2020-11-22","275","275","253","256","-0.02 %","183,171.00"
"API","2020-11-23","256","262","256","261","0.02 %","75,850.00"
"API","2020-11-24","266","269","256","256","-0.02 %","124,483.00"
"API","2020-11-25","260","266","257","261","0.02 %","116,565.00"
"API","2020-11-26","260","266","253","255","-0.02 %","166,672.00"
"API","2020-11-29","255","260","249","254","-0.00 %","181,757.00"
"API","2020-11-30","263","271","249","265","0.04 %","183,454.00"
"API","2020-12-01","278","278","254","261","-0.02 %","143,738.00"
"API","2020-12-02","261","263","255","257","-0.02 %","125,016.00"
"API","2020-12-03","252","260","249","253","-0.02 %","112,348.00"
"API","2020-12-06","251","255","241","241","-0.05 %","66,176.00"
"API","2020-12-07","241","250","230","244","0.01 %","97,896.00"
"API","2020-12-08","246","267","246","260","0.07 %","280,753.00"
"API","2020-12-09","273","273","255","257","-0.01 %","151,051.00"
"API","2020-12-10","252","262","252","253","-0.02 %","40,415.00"
"API","2020-12-13","265","265","249","252","-0.00 %","92,834.00"
"API","2020-12-14","250","252","246","248","-0.02 %","68,025.00"
"API","2020-12-15","250","256","247","248","0.00 %","70,344.00"
"API","2020-12-16","260","260","241","245","-0.01 %","65,419.00"
"API","2020-12-17","244","258","241","244","-0.00 %","107,640.00"
"API","2020-12-20","256","256","229","229","-0.06 %","98,076.00"
"API","2020-12-21","221","239","219","233","0.00 %","66,995.00"
"API","2020-12-22","237","243","233","242","0.04 %","71,360.00"
"API","2020-12-23","246","250","231","233","-0.04 %","78,313.00"
"API","2020-12-24","237","241","232","234","0.00 %","42,139.00"
"API","2020-12-27","238","240","227","230","-0.02 %","54,529.00"
"API","2020-12-28","232","240","226","238","0.03 %","77,906.00"
"API","2020-12-29","240","244","238","240","0.01 %","67,546.00"
"API","2020-12-30","236","241","236","238","-0.01 %","40,253.00"
"API","2020-12-31","249","249","237","241","0.01 %","90,155.00"
"API","2021-01-03","245","249","239","245","0.02 %","144,944.00"
"API","2021-01-04","249","254","245","247","0.01 %","84,222.00"
"API","2021-01-05","251","265","247","263","0.06 %","229,180.00"
"API","2021-01-06","267","272","256","256","-0.03 %","119,274.00"
"API","2021-01-07","260","261","253","254","-0.01 %","80,831.00"
"API","2021-01-10","260","260","252","254","0.00 %","72,634.00"
"API","2021-01-11","251","258","251","254","0.00 %","115,726.00"
"API","2021-01-12","245","257","245","256","0.01 %","60,387.00"
"API","2021-01-13","255","269","255","265","0.04 %","176,852.00"
"API","2021-01-17","267","270","262","264","-0.00 %","104,766.00"
"API","2021-01-18","277","277","259","260","-0.02 %","80,909.00"
"API","2021-01-19","260","263","257","259","-0.00 %","61,463.00"
"API","2021-01-20","260","267","256","265","0.02 %","111,655.00"
"API","2021-01-21","270","287","261","287","0.08 %","340,011.00"
"API","2021-01-24","285","315","285","295","0.03 %","350,466.00"
"API","2021-01-25","309","309","282","286","-0.03 %","166,603.00"
"API","2021-01-26","295","300","284","288","0.01 %","337,000.00"
"API","2021-01-27","295","300","282","286","-0.01 %","175,446.00"
"API","2021-01-28","286","296","279","282","-0.01 %","94,765.00"
"API","2021-01-31","277","278","267","272","-0.04 %","117,585.00"
"API","2021-02-01","272","279","270","276","0.01 %","64,444.00"
"API","2021-02-02","280","286","276","277","0.00 %","91,788.00"
"API","2021-02-03","282","298","274","285","0.03 %","231,046.00"
"API","2021-02-04","285","295","278","292","0.02 %","144,591.00"
"API","2021-02-07","297","305","293","299","0.02 %","340,912.00"
"API","2021-02-08","303","309","291","294","-0.02 %","129,930.00"
"API","2021-02-09","300","300","284","285","-0.03 %","93,493.00"
"API","2021-02-10","285","289","281","285","-0.01 %","82,907.00"
"API","2021-02-11","285","289","281","282","-0.01 %","96,696.00"
"API","2021-02-14","282","288","279","280","-0.01 %","67,217.00"
"API","2021-02-15","285","306","276","292","0.04 %","198,774.00"
"API","2021-02-16","295","299","287","288","-0.01 %","161,480.00"
"API","2021-02-17","283","287","283","286","-0.01 %","70,824.00"
"API","2021-02-18","282","287","282","283","-0.01 %","104,558.00"
"API","2021-02-21","288","299","288","293","0.04 %","310,192.00"
"API","2021-02-22","300","303","294","297","1.37 %","369,490.00"
"API","2021-02-23","311","326","302","326","9.76 %","747,743.00"
"API","2021-02-24","340","340","307","315","-3.37 %","551,352.00"
"API","2021-02-25","315","325","309","311","0.00 %","377,271.00"
"API","2021-02-28","326","326","292","292","-6.11 %","310,140.00"
"API","2021-03-01","293","303","286","301","0.00 %","260,043.00"
"API","2021-03-02","302","305","284","288","-4.32 %","183,361.00"
"API","2021-03-03","298","298","279","285","-1.04 %","133,903.00"
"API","2021-03-04","288","295","286","294","3.16 %","134,863.00"
"API","2021-03-08","290","295","283","286","-2.72 %","141,475.00"
"API","2021-03-09","286","295","282","290","1.40 %","205,109.00"
"API","2021-03-10","276","308","276","300","3.45 %","314,328.00"
"API","2021-03-14","285","315","285","300","0.00 %","235,012.00"
"API","2021-03-15","315","315","294","296","-1.33 %","129,043.00"
"API","2021-03-16","293","305","292","296","0.00 %","93,922.00"
"API","2021-03-17","310","310","294","296","0.00 %","89,995.00"
"API","2021-03-18","310","310","295","296","0.00 %","92,684.00"
"API","2021-03-21","310","310","295","297","0.34 %","123,237.00"
"API","2021-03-22","297","300","295","296","-0.34 %","101,288.00"
"API","2021-03-23","296","315","295","307","3.72 %","331,939.00"
"API","2021-03-24","313","325","313","322","4.89 %","529,911.00"
"API","2021-03-25","325","327","311","316","-1.86 %","267,513.00"
"API","2021-03-29","320","320","310","312","-1.27 %","122,788.00"
"API","2021-03-30","315","318","311","315","0.96 %","163,662.00"
"API","2021-03-31","318","322","315","321","1.90 %","244,068.00"
"API","2021-04-01","322","349","322","340","5.92 %","707,427.00"
"API","2021-04-04","345","349","331","333","-2.06 %","225,415.00"
"API","2021-04-05","343","343","324","328","-1.50 %","203,847.00"
"API","2021-04-06","332","340","323","334","1.83 %","247,582.00"
"API","2021-04-07","336","342","328","330","-1.20 %","130,876.00"
"API","2021-04-08","327","333","327","329","-0.30 %","116,203.00"
"API","2021-04-12","334","335","327","329","0.00 %","194,614.00"
"API","2021-04-13","328","349","328","344","4.88 %","507,390.00"
"API","2021-04-15","350","357","340","350","1.74 %","370,351.00"
